id,trip_duration
id1710250,423.30588
id2155700,830.211
id3848835,450.3068
id3364153,646.083
id0314669,999.72516
id0634848,1650.9896
id0179293,343.55957
id0179293,343.55957
id2223174,1138.3169
id2591922,1293.0913
id3900706,586.3057
id0572644,732.7171
id0062838,855.88934
id0702434,673.0615
id0470573,1369.9026
id0371255,720.8925
id0478083,512.2469
id0050723,783.5622
id3475487,147.03362
id0321394,478.8776
id3682527,457.7018
id2436897,87.24027
id1701678,583.3302
id1901911,382.4935
id3341878,840.1049
id2416367,673.908
id0413010,1504.0914
id3698684,1295.701
id2495165,834.10516
id2736242,856.15906
id3940101,142.65942
id3267593,1558.9929
id3819819,415.69077
id0862287,489.28708
id1479913,406.7254
id0564585,168.036
id3521182,414.03693
id0557814,271.7303
id3878597,540.9732
id2697822,501.89062
id2697822,501.89062
id2420287,644.9802
id3164041,400.25876
id0466663,1104.9849
id1215714,352.29953
id0460358,521.9811
id2418576,1263.8217
id3013983,838.29724
id0314050,1216.8673
id0622911,3673.328
id3237380,1356.0099
id1761994,1005.0259
id2336445,3254.895
id3232833,848.765
id2108173,195.52466
id3880165,1143.1454
id2926247,405.61075
id0351692,683.8185
id0559776,378.8835
id3200761,337.89627
id1920806,4846.394
id2625268,640.0608
id1278849,941.8359
id3207376,583.7787
id0065967,427.94528
id3721636,388.40024
id3838653,275.5677
id0593628,533.1977
id2399644,933.25183
id0764189,665.47186
id3569598,1365.9268
id3244087,1694.6477
id3739621,335.63773
id2974513,800.7801
id2974513,800.7801
id1764576,489.4199
id3542610,1362.6007
id3542610,1362.6007
id3271108,815.36664
id0369934,1778.1814
id1550671,531.441
id3025504,719.3026
id3124991,571.529
id3124991,568.8595
id3599684,1269.44
id0586754,783.5543
id3388211,470.6367
id2661602,590.0904
id0320103,474.75983
id2397109,359.07986
id2719642,330.77744
id2755594,1209.8787
id1002976,1604.1215
id2598153,1266.9242
id2703499,303.2667
id1433318,1066.262
id2142392,563.69653
id1779686,550.4486
id3912729,1758.8903
id2601035,816.9607
id3078181,1346.2466
id3807471,848.953
id3951829,272.4599
id2890914,1042.3759
id3089783,1261.6095
id0586592,207.04865
id0586592,207.04865
id2165613,322.18146
id3339391,563.73126
id0624892,545.0742
id0798411,656.7023
id3255296,1020.6292
id1823760,243.62836
id0161499,649.9154
id2234328,1015.477
id3926579,665.58405
id2926402,893.8833
id0026238,450.92548
id2659138,604.4376
id1820610,415.01852
id0462270,164.63184
id0075763,498.0261
id1679427,1276.3551
id1895642,258.0862
id1604483,247.81065
id0005272,1338.6062
id0005272,1338.6062
id0838764,451.3446
id2593978,384.9039
id3677931,1119.4133
id1562169,942.6927
id1258631,423.51007
id0774426,430.93988
id1577441,410.42435
id0417296,941.40753
id2928739,618.48517
id2928739,618.48517
id2531687,866.6783
id0636346,2503.2383
id2447208,829.7985
id1120517,620.6996
id3242247,584.4159
id3110190,576.9198
id3110190,576.9198
id2065863,465.53067
id0354340,1097.1989
id0656618,956.7957
id0516701,668.14325
id2201622,1966.9015
id2810893,1007.1604
id3211537,188.7987
id2223920,295.38422
id2046774,216.18742
id3993071,444.98254
id2807067,594.788
id2864036,657.219
id0720339,1158.3032
id2426024,538.143
id3740008,397.42764
id3452144,846.72723
id1182557,783.56854
id0516086,368.09167
id1663855,554.69336
id1663855,554.69336
id2716066,1688.9369
id1238056,635.5812
id1492451,782.26733
id1136361,420.1567
id1113423,351.84967
id1750729,573.29694
id2784168,832.5313
id3551633,1461.3595
id1989039,230.00769
id2791106,612.8041
id3410758,776.8396
id0544427,154.72289
id2141429,1326.23
id3067351,374.36212
id3943542,2376.0564
id3925223,303.6617
id2532956,292.60666
id3408957,185.16743
id0591002,1204.9272
id0591002,1208.4458
id2239046,98.84882
id1682796,520.4116
id3405991,429.61838
id0794167,350.406
id2249487,575.1896
id1591036,1161.0944
id2458002,502.08273
id3824856,988.43384
id1127167,691.7654
id3885695,448.5782
id0351295,573.70483
id1778494,571.5134
id2453135,342.71024
id1220216,907.54016
id1844968,1517.2585
id1581132,783.5566
id1438256,798.6507
id1613304,582.69275
id2845232,829.0549
id0956681,657.6931
id3910992,355.153
id1029414,397.94418
id2402573,616.7174
id3970468,155.27774
id1187114,1297.7827
id3765741,197.5729
id0991348,1067.2686
id3655906,578.34485
id2210906,699.2687
id1442010,535.40485
id1036203,298.4498
id0385749,127.756134
id0060876,155.54907
id2946299,1438.5312
id2946299,1438.5312
id1275219,491.314
id2151862,1595.3574
id0723593,1004.67236
id3805079,872.2172
id1740975,235.57893
id0350249,1876.3066
id2645421,952.56903
id3277054,270.35837
id0044659,905.4454
id2768474,197.48666
id0265406,629.6654
id2048155,958.0493
id2543357,351.14944
id1016366,546.91565
id2067954,1441.9406
id2067954,1441.9406
id0777294,435.96707
id0127013,966.3675
id1810635,541.79126
id0582951,649.4813
id2383285,260.66904
id0748379,2307.74
id3662677,557.83984
id2043675,832.18207
id0538632,282.36874
id2927675,711.7885
id1678640,925.05493
id3140618,296.73923
id1929542,907.9371
id0239932,667.01306
id0287104,914.9965
id3311218,912.09564
id1245652,427.89026
id1721541,544.3797
id2552210,878.7882
id1585699,1402.1624
id2747688,399.8415
id2725218,475.97305
id2246064,321.6607
id0721054,348.66135
id1804875,2079.802
id1552624,587.7694
id2704688,923.81274
id2603918,410.90195
id0639681,227.66829
id0772609,2029.3354
id0755452,1488.5759
id2292997,979.7079
id1645141,741.01135
id1028615,617.8389
id1028615,617.8389
id0163321,1191.9325
id3538421,1078.3092
id1209324,1415.6147
id3627904,277.8053
id0345263,592.9021
id3553363,3693.3594
id0941468,1083.5078
id3187784,1767.3973
id3722737,1728.0188
id3752651,629.4113
id3239291,1516.1549
id2143519,1033.3997
id0604361,382.46664
id0777620,1502.1793
id0811923,241.63449
id3057682,1700.7998
id3057682,1700.7998
id2279576,673.1901
id1744299,300.58203
id3479059,359.84128
id3739720,476.72372
id2044730,391.1758
id2814721,306.88205
id1030562,1030.1606
id1030562,1030.1606
id1569234,366.9286
id0129079,622.06354
id1011398,274.42075
id3266730,525.6872
id2056393,1860.1329
id1858177,2365.024
id0583990,5063.034
id2577226,264.15503
id1456895,502.25165
id0369077,613.0667
id2686082,628.47833
id3037222,1001.71985
id2386663,603.5309
id1571957,458.65775
id2253286,1240.1233
id3189054,498.00873
id1155932,179.94896
id3685785,318.2908
id1839670,519.78644
id1117600,236.45064
id3502234,536.65424
id1694298,863.5049
id1970931,3863.0198
id2935341,1164.6334
id0943029,1295.3821
id0188746,1171.646
id0751946,475.77066
id2663234,500.20743
id1283121,556.3894
id1168658,565.9175
id3683987,247.43234
id2173023,770.61053
id3540176,1463.4823
id3880261,1238.6873
id0905035,324.22873
id2775147,341.01175
id0095392,979.4704
id1859653,764.22406
id0473734,1772.6898
id3435343,287.93634
id2892211,928.6338
id1320285,1119.984
id0909687,379.9274
id0216708,272.40308
id2957380,570.6334
id1645751,1075.4146
id1040563,2265.241
id0909019,563.6623
id3034888,757.55756
id1913962,680.8644
id0778939,170.03458
id1874349,2238.7808
id0422872,807.9695
id3883048,631.5139
id2419285,3447.7175
id2150787,536.5707
id2936694,392.59866
id3068422,384.9026
id0636102,370.8129
id0210772,239.78487
id0807824,2476.715
id3263468,278.2212
id0648968,776.63007
id3135897,384.75653
id0832337,685.18646
id0251648,357.56488
id1712161,252.01172
id3846680,790.90454
id3983719,901.2203
id1851338,605.3396
id0048814,1172.3754
id2885713,754.91125
id1599501,662.7979
id1599501,662.7979
id2591598,618.2495
id2067832,602.2688
id2612746,405.44522
id0547294,562.91833
id3074879,1151.5028
id1797888,785.7954
id0015161,526.19775
id3855172,170.99948
id3292655,709.6932
id2321595,588.4076
id0399744,1342.928
id2186225,2797.0005
id0377989,514.92316
id1189102,415.64822
id2383574,1008.376
id1864621,482.7758
id1927969,1885.9877
id2103152,1541.3185
id0094320,642.7724
id3251042,686.67255
id3210697,205.33217
id2456208,89.66286
id0298977,309.83823
id2608069,679.121
id3819076,1331.4513
id0224572,457.66397
id3898749,1288.0026
id0601284,857.40045
id0324763,549.6616
id1574508,511.56085
id1120717,553.11346
id2724756,682.1424
id2119323,567.25555
id1285975,1115.9855
id1632146,494.9936
id2886943,505.4128
id3939208,468.62305
id2419801,566.5063
id0869963,343.41504
id3126796,302.36182
id3384960,811.7265
id1492532,262.88235
id0833655,808.3982
id0546560,656.1223
id1956528,145.82684
id1920679,281.09042
id0606560,331.14832
id0606560,331.14832
id2001652,805.54565
id1551058,491.88077
id0845206,830.58527
id2826792,466.76895
id2989233,350.79446
id2627345,816.51465
id1471245,530.68317
id2712850,514.84247
id1598669,186.58185
id1564953,185.57774
id0778279,162.00261
id0587653,200.41107
id2944302,415.6685
id0658613,893.83936
id1066406,577.5473
id3064712,275.06436
id3621385,1582.4587
id1431090,700.9827
id0825035,375.2445
id0165340,824.67114
id1464896,814.674
id1235672,1282.9532
id0736218,429.27747
id2995748,420.7405
id0975729,1084.73
id1304304,342.18994
id1549402,913.64874
id0517341,712.36554
id1604199,464.89798
id3194200,429.48965
id2226216,528.5323
id0863477,1185.5825
id1024294,901.51373
id0284946,337.75266
id1296151,634.2769
id3291573,261.64722
id2988738,207.28358
id0632615,375.21814
id0582346,856.3144
id3857220,2369.2302
id2119558,324.98145
id3200329,627.3226
id2146041,916.9659
id3318969,728.0595
id3549170,762.4451
id3054423,225.77693
id2824636,260.7987
id3307436,565.3787
id3844545,698.9141
id2542137,1124.4261
id2275526,1179.9509
id3019487,1063.4996
id1647463,1328.6903
id0168304,728.68384
id3849597,735.1748
id3849597,735.1748
id0151663,1036.9214
id0738263,381.31512
id0738263,381.31512
id0714908,895.2054
id0714908,895.2054
id1996270,1301.8848
id0733093,528.1219
id3683216,344.51547
id2631959,239.10452
id0719626,539.3457
id2120624,2013.8225
id0412317,613.4448
id0412317,613.4448
id0534255,827.63635
id0343761,650.134
id3892383,1270.2678
id2791302,147.51135
id2791302,147.51135
id2280887,1824.3181
id2695679,1179.9598
id0593296,1245.81
id0772570,372.0756
id0422088,478.4867
id0700841,658.71216
id3601255,1435.61
id0357303,216.81125
id1075972,311.25708
id3589049,2187.5505
id3169663,794.1996
id2580486,364.2987
id0136838,1038.0485
id3755467,644.51715
id3050724,525.56213
id0318034,813.8876
id0064568,731.297
id0838398,1243.6835
id3613630,522.49384
id1724224,412.63004
id2719831,2236.8389
id0040131,802.4104
id0452636,798.5455
id1922477,178.14658
id0595602,1952.5277
id0886467,872.5379
id3199171,1005.10547
id1102072,778.0293
id1018502,624.49615
id3985126,226.57314
id1986393,470.5481
id1193127,777.04553
id2186338,612.0474
id2186338,612.0474
id2316042,618.6338
id3509497,326.96463
id1400544,385.33932
id2785131,348.3347
id0405305,1139.7058
id2725869,1180.5581
id0163207,706.643
id0957542,817.13934
id2557640,937.8386
id0060834,1185.4281
id1850276,1443.4365
id2004607,173.51558
id2019367,450.06583
id0832115,631.87537
id3585048,278.46283
id0056729,1497.9333
id2143690,742.92584
id1138967,519.1201
id2024806,951.0221
id0239048,2374.256
id1827639,821.21606
id3377029,267.68732
id1309914,405.21796
id1309914,405.21796
id0763488,1090.518
id2676032,498.39935
id0723574,1028.5968
id2691383,578.66235
id0411710,502.17917
id3903595,2376.171
id2835729,367.3218
id2438109,702.0738
id0072179,803.51794
id0774957,647.94934
id1923449,191.14096
id3124953,538.929
id0221021,465.5289
id3010984,732.98553
id3873571,201.53836
id0999303,1490.5988
id1590720,889.116
id3421667,779.1683
id1932109,537.21216
id2529839,1337.3561
id0900850,349.4029
id3420926,556.48566
id0582246,3364.8157
id1644989,1434.2311
id3317753,475.747
id0143833,281.7759
id1635024,411.55652
id1718474,450.37198
id0097000,639.0953
id2767848,2198.4663
id3079659,501.78128
id1291133,430.71298
id0080699,166.304
id0762199,1267.6959
id2270642,379.12994
id1093206,650.6617
id3155779,254.44823
id3155779,254.44823
id3155779,254.44823
id1610151,429.09857
id0560124,252.74522
id3079592,271.4433
id1405186,679.4502
id1726977,547.7919
id3239616,473.05804
id3354224,562.53125
id0949015,663.51776
id2060387,360.75092
id0086255,1085.9038
id3943411,614.8137
id1719094,682.7137
id3704892,467.702
id2770624,395.7349
id3311434,796.95496
id1372013,964.3239
id2475731,698.2073
id3165676,307.32178
id1307556,682.99774
id2249919,487.1577
id2592231,885.8788
id3500915,617.0265
id1003347,1003.0945
id3689870,439.8016
id2005214,726.93787
id1949531,470.20062
id2679479,595.464
id1230057,845.7928
id3987922,1527.8369
id0276720,892.54144
id1803604,364.99786
id1153982,752.031
id3494187,298.347
id1155134,442.041
id3089325,954.0202
id2349662,707.7611
id0569513,464.17407
id1298588,933.6221
id2522722,1424.0748
id2626855,2524.065
id1093153,559.2483
id2008521,312.46445
id1923551,700.4775
id3121005,352.40198
id3434255,1839.1475
id0053377,1405.1879
id0439889,342.0466
id2830938,165.35655
id0568355,681.6048
id0350053,357.5158
id2897942,841.8618
id2714116,1949.5677
id3425584,534.1224
id2064935,2482.1865
id2007123,764.64087
id2924543,1112.8043
id2388040,333.14352
id3994831,204.49777
id2040465,488.72726
id2985103,271.89615
id3480496,630.7302
id3445763,676.75635
id2805249,469.89087
id2262212,1488.2216
id0628043,576.24365
id3910924,1979.4998
id3910924,1979.4998
id3632710,2029.7673
id2964852,678.8794
id0911224,428.1945
id2792019,1117.8053
id3872595,1452.3822
id2121581,531.22217
id1526421,727.54553
id0819388,551.2343
id0874350,634.59875
id3484367,1210.1887
id0054996,2049.484
id2585369,1621.5134
id1377634,527.7756
id2999129,635.2625
id0516518,980.6488
id2841661,1238.3728
id1463720,209.07048
id2678405,236.39697
id3429822,1490.7794
id3429822,1490.7794
id0621978,462.65274
id3603622,1079.3942
id1510627,827.7794
id2557838,276.46603
id2803168,610.314
id3272575,758.70215
id1473252,463.7462
id1473252,463.7462
id1461251,325.3211
id1107478,822.6802
id1661518,26.581898
id2466192,247.1991
id1548217,1264.5962
id3163862,754.8572
id2220680,170.45518
id1034946,2676.8892
id3098347,310.06302
id1552923,840.32874
id1116567,1525.3749
id1463408,506.14404
id0782841,724.8883
id0990952,341.1246
id2421881,427.6985
id2681688,1569.5392
id2148646,467.80707
id0961448,113.256645
id3030237,562.9447
id3113575,797.13873
id0138405,524.06177
id2044968,800.39514
id0770031,729.92633
id1714939,2031.419
id0854682,302.92245
id0512944,481.2704
id1790396,258.97302
id0031609,1319.2482
id1247261,292.1994
id1861291,546.3884
id3719749,646.9225
id1052106,523.4695
id0929072,1644.1451
id0231643,398.19745
id2972789,399.25302
id0150064,339.46188
id3112033,2337.5996
id2324412,719.8345
id0907347,598.2398
id1087958,746.09924
id2980026,348.61566
id3299919,423.1655
id2165676,422.42163
id2509779,322.6222
id1985418,1562.8993
id0367436,1073.801
id1956382,1268.0856
id2051101,464.36578
id2196521,299.7963
id3355318,943.88007
id0088072,372.00446
id0088072,372.00446
id1472743,1380.8998
id3145760,207.20058
id0570510,650.23987
id1124413,1051.0833
id0081232,157.04308
id2257412,191.57095
id2618566,1210.5914
id1607234,861.82874
id1460825,416.8557
id2025474,640.5063
id2673743,579.8092
id2515672,1904.8763
id0625409,242.74203
id1175746,717.08923
id3721974,310.4342
id0627029,471.20468
id1466103,308.04462
id0273123,669.14813
id1913995,682.48224
id1335897,136.94284
id1738529,866.826
id3375010,651.616
id0208306,656.96735
id3854130,425.68256
id3332436,463.85965
id2858413,1022.75446
id2111105,150.77121
id2196165,1682.3773
id1176408,752.34344
id1169916,360.8239
id0130627,2787.642
id0746887,1061.7777
id2280675,866.447
id0396569,741.8199
id3099883,206.71518
id3525580,274.51324
id0885635,805.69946
id2267175,3015.5684
id0144940,1078.6124
id0075227,779.96295
id3660232,579.3829
id0592138,993.6747
id1317615,395.6388
id1526843,1267.7177
id0298357,366.1237
id2171884,422.2216
id2050813,1563.0269
id2789954,294.95517
id1512682,461.66574
id3526260,719.7664
id1034644,2312.5085
id3312570,462.50903
id3377342,560.7348
id3887848,2703.2368
id2838982,606.8136
id2366908,240.28392
id2856416,390.05426
id2892419,803.4569
id3486323,435.0448
id3884302,954.92596
id1605905,268.32867
id1526271,1199.8547
id2965974,506.58508
id2069012,661.23486
id0942857,477.27646
id1422341,375.48715
id1331327,440.97815
id0925313,494.03265
id2119385,609.4009
id3089672,632.67285
id1940897,154.54655
id0732981,730.7357
id2248112,293.79037
id0374086,783.21063
id0017933,313.08267
id3869885,239.93073
id2476787,1128.9958
id0608034,274.77322
id0973511,752.16925
id3954792,1127.5302
id3198897,536.89276
id1766150,1013.77325
id3315159,180.72389
id0222662,523.8988
id1302850,947.628
id2602070,860.9672
id0048641,590.68567
id3900483,271.9858
id1286223,782.96124
id2408787,353.67792
id0752513,446.48453
id2907250,498.4608
id1297563,516.9106
id0646450,1011.1043
id2791784,1180.2747
id2791784,1180.2747
id0482541,191.84221
id0482541,191.84221
id2528529,596.32184
id3954253,409.2818
id3100407,1004.96063
id3352109,147.60167
id1536289,1324.2834
id0874579,428.85358
id2533293,1376.8014
id0071692,606.88434
id3564234,674.8033
id3541399,907.0209
id2532453,218.36177
id1315299,3715.151
id2088427,389.9603
id0355069,849.3219
id2587904,193.22073
id2590723,993.68085
id0748861,643.29694
id2723352,903.2273
id3514711,535.2939
id3514711,535.2939
id3115141,2083.3213
id2944625,294.6812
id3422117,1956.3889
id0772848,2602.9062
id3311774,408.42776
id1776948,497.76108
id1565280,345.60342
id1291680,383.15
id2686493,1028.6548
id0806345,931.10614
id3102584,1144.4309
id3870873,626.7162
id2665470,1064.772
id1840218,664.0503
id1839881,935.67706
id0445818,192.46205
id2878957,937.1754
id0992702,344.98206
id1783278,933.4456
id0016953,377.41275
id1404364,725.2726
id3958270,296.52692
id0222989,1356.8545
id0526238,361.20886
id0098886,355.72852
id0795215,1037.3679
id2088372,385.02518
id3331615,359.9535
id1431310,948.175
id2609246,605.9774
id3925424,835.18896
id3505748,393.6656
id0798044,1137.1207
id0733200,641.88495
id2388216,260.26996
id1385746,1031.6674
id1772830,1686.53
id1445911,474.94067
id2950209,552.9241
id2407270,384.79718
id1035337,806.18274
id0740714,1379.039
id0527835,1857.0906
id1500219,254.45079
id1044856,420.4647
id0328903,1627.0034
id1112232,2801.0647
id3361597,1405.2274
id2841819,1345.3712
id0655728,967.4184
id3492909,834.35767
id1240519,393.26044
id3278930,1004.0731
id1585415,96.59077
id0403066,646.1129
id0403066,648.00104
id0403066,648.00104
id0903728,583.6649
id0665396,1169.8682
id3031734,606.86255
id1340089,622.2588
id0211060,383.81
id2645152,406.09964
id1235542,1017.2909
id1095841,183.54768
id2427009,504.41504
id0640413,1187.2477
id0374866,155.09177
id3137175,745.84424
id2014273,550.084
id2514265,907.1374
id2248908,418.45877
id1715053,1886.3206
id2784190,3040.8574
id0592796,701.0909
id1665835,377.68857
id1602942,446.0337
id0061595,807.43384
id3634294,1466.1929
id3164625,759.1138
id1996861,739.7238
id1804351,925.1004
id2357932,603.776
id1956819,1297.8304
id0950197,948.2778
id2968448,1714.8253
id1976611,343.5683
id1039540,854.5445
id1910455,696.0109
id0681544,255.31772
id0111316,1284.706
id1755543,521.7799
id3349910,1166.797
id2286839,179.34401
id3161453,174.98616
id0314663,1606.5872
id3908580,421.30255
id3640521,309.28528
id3329248,594.0944
id2118580,729.6486
id0604597,1048.4539
id2752991,1662.9891
id2921468,273.66534
id2131925,1739.9668
id0170726,727.0903
id3586981,3191.3054
id3954830,1743.506
id0815986,401.21793
id1563660,380.2336
id1452334,91.76716
id0184014,991.5455
id3569003,189.10005
id3138451,781.2734
id0407236,320.0324
id2415301,312.06128
id0629022,1023.90906
id0629022,1023.90906
id3180237,907.7191
id3180237,907.7191
id0867934,281.73276
id1848700,536.51276
id1638590,356.283
id2193719,577.9017
id1867191,1183.6722
id1634670,611.2709
id3503840,1003.46704
id1734962,799.6671
id1833738,303.3147
id1040995,465.90033
id1704467,574.0179
id1098393,255.77325
id2307404,792.60486
id0606895,811.3879
id2583299,285.92496
id2557386,366.5281
id1436237,280.4161
id1436237,316.6459
id1844542,1131.9341
id2538751,1076.6173
id2538751,1076.6173
id2238370,570.6906
id1018558,652.9855
id3646581,613.51544
id1461376,824.99756
id2577934,641.31287
id3388056,1183.4637
id1943637,473.0951
id1202385,705.989
id1912312,362.19846
id3836391,414.2135
id0145828,1076.5824
id3221836,775.0465
id2352095,320.03104
id2665933,262.17426
id0126920,963.5932
id3724821,314.9305
id0546293,327.7602
id1806446,560.3072
id1620752,228.14452
id1620752,228.14452
id0526254,1175.7996
id0842774,502.49982
id0842774,502.49982
id0209508,1298.6985
id2652331,493.38934
id0185224,381.96503
id2549829,467.25858
id3190813,698.7139
id1127751,935.64716
id3531619,949.8058
id0069298,738.6057
id0702703,470.66953
id3097620,1562.4266
id0105179,461.97934
id3612751,575.5235
id2923313,590.07324
id1723935,2581.0242
id1882290,480.95844
id1553684,1616.7986
id1807268,1087.9639
id1694240,578.878
id3798445,1170.1216
id1920955,986.79755
id3074327,548.5489
id1227868,984.1709
id3818017,1021.92737
id0382394,568.3144
id0008335,993.25885
id0732240,545.8906
id3685761,605.99915
id0698864,771.9812
id0100374,328.1613
id1206166,463.16483
id0857092,695.53516
id0979445,844.1224
id1891893,312.69275
id1807633,379.19647
id1240446,1043.871
id0230209,3646.4624
id1799412,564.79297
id0992058,849.0187
id3127408,627.4907
id0870521,952.0345
id0444193,950.6848
id3445311,376.59085
id1306652,612.3509
id3234555,906.37164
id1318764,1004.0597
id0346008,1164.8535
id0346008,1164.8535
id0988527,1066.6901
id1208681,605.267
id1101576,1891.516
id0508585,1397.2739
id3124661,800.06354
id0791667,472.90796
id0069862,678.7355
id1530547,1749.4188
id2754129,190.70506
id2754129,190.70506
id1160507,1093.3285
id3454236,1885.7565
id2957213,860.96063
id2422193,679.8511
id1160681,908.4504
id3203004,858.726
id3066945,1141.0686
id0163985,2740.3242
id0815952,416.67105
id0150336,799.013
id0277869,849.4618
id0516442,616.5116
id0296531,360.16232
id3103178,552.04913
id1648104,2142.3096
id2735230,1037.4907
id2815532,538.78253
id3626921,453.25644
id1264055,680.0472
id3708289,793.7633
id2734931,303.47147
id3236431,1112.069
id3354087,431.58276
id3354087,431.58276
id3906987,520.93677
id2444310,234.66682
id1661670,376.7288
id3047671,516.02155
id1535693,221.8347
id1913412,588.3258
id1667390,1040.3027
id1667390,1040.3027
id3706249,92.66753
id2365340,815.0545
id3404564,745.1946
id2800051,332.82233
id0316516,271.9538
id1875225,350.92584
id3913646,692.54144
id3532043,1248.8196
id3493381,689.8669
id2588414,282.0128
id2525596,677.5263
id2095672,775.5992
id1320943,808.94257
id1883503,423.44592
id2192800,1076.3928
id0155392,745.72815
id1324730,1105.7883
id0629411,1076.811
id0994761,333.30402
id3154857,447.708
id0510816,652.30884
id0874638,948.82294
id0874638,979.527
id3748290,758.1101
id1037235,1001.43445
id1343249,351.87592
id1243719,1168.9294
id3620437,1323.7268
id1661595,2397.3357
id1047386,496.35394
id3462816,174.47694
id2391186,1406.7054
id2450965,373.82877
id3832748,577.8716
id3866890,243.77806
id1178176,705.8569
id1353814,1131.7142
id2345589,1074.5433
id0046764,2085.326
id0615350,1674.5996
id3655981,425.6931
id3889474,649.117
id2578334,574.9981
id3592090,1253.7029
id2125342,567.6513
id3405461,925.4551
id0308751,1818.0023
id0823311,436.09732
id1905970,1016.248
id0958646,526.29706
id3906748,373.0983
id2070438,223.12764
id1672453,681.3126
id0248958,382.7648
id3145235,1883.0585
id2087807,1429.7137
id0056938,1055.46
id1632996,382.84402
id2673337,573.1888
id1981934,1023.5808
id2071647,1158.6056
id3041458,991.71875
id0180629,430.7523
id1157478,220.34427
id3529576,729.5883
id3842283,1422.4414
id1905593,770.732
id0056908,1191.4054
id3409922,585.7638
id0656850,364.80017
id3146910,2419.8901
id0380859,738.20026
id3376238,327.5856
id1011975,1265.8092
id0697337,833.3525
id0850158,268.88687
id2157092,433.98734
id2133382,1007.65717
id1448464,707.9132
id0879988,382.64587
id2239076,989.282
id3874074,794.54626
id1772708,580.60406
id1930556,611.91296
id2185915,765.30963
id2185915,765.30963
id1247994,878.199
id2875410,681.9893
id2075710,409.63647
id1824020,253.50597
id2622041,393.8045
id2488020,1113.6417
id1483836,745.73596
id2858857,331.38898
id1076937,426.14017
id2282399,2979.9692
id2271099,315.12836
id0005272,1338.6062
id0005272,1338.6062
id0544336,348.9292
id3390538,3874.3162
id0614223,253.54529
id2566755,500.1183
id2979925,222.28004
id3821826,1136.4767
id0060657,383.1271
id1145353,1452.089
id0498149,2709.737
id0684418,359.22394
id3365114,932.0831
id1502787,880.5381
id1061615,586.9656
id3839777,455.81525
id0766575,1132.281
id0766575,1135.5875
id0668014,367.35745
id1575265,584.35504
id1363471,354.1926
id0256432,719.2421
id0256432,719.2421
id0767697,771.3136
id0371280,270.46835
id3637615,647.971
id0191172,647.0958
id0787582,962.3999
id3171759,345.00085
id3523399,1057.907
id3599798,750.1357
id2918159,742.8311
id0226074,1197.795
id0465405,289.58066
id2557714,937.8973
id2908442,991.3595
id2384513,1123.1979
id2411112,111.29067
id3240078,611.2694
id2685415,599.79736
id1657553,486.31277
id2781566,915.4959
id0260165,599.5333
id1149938,592.5887
id3151620,457.15225
id1098924,714.2351
id3751625,667.866
id0133366,1486.4374
id2227706,372.1599
id3565835,258.4843
id1447305,1292.2549
id2723097,310.6884
id3474202,405.05817
id2683994,831.6697
id0874532,431.44067
id1782036,1770.8792
id3185393,1843.2462
id0552137,419.00516
id3810114,1445.3312
id2854647,276.8671
id0908854,1204.8118
id2861429,466.164
id0543073,902.70917
id0942448,419.08508
id3822980,671.0297
id2712311,391.94833
id3517006,468.48624
id2218325,528.60803
id2795879,559.71173
id0871992,225.64137
id2149713,1033.441
id2713176,354.631
id3117501,198.5618
id3609742,661.6281
id3004913,557.79694
id1373489,513.8669
id0469426,525.25916
id3680358,1008.0704
id0233422,540.9143
id1599086,302.8933
id1696890,328.16238
id1432970,823.1941
id2571487,612.4039
id3474687,297.0135
id1394484,237.64658
id0385281,321.66394
id3894989,249.847
id2584348,372.10245
id3856183,411.5764
id3127819,205.30708
id1552446,578.8039
id3905274,504.70578
id3814909,1591.9357
id2518046,2461.9565
id1888514,538.10986
id0929587,867.87897
id0929587,867.87897
id1423752,514.22815
id3893752,1096.0485
id3599982,1150.7578
id2962333,1123.6418
id1926101,757.3323
id3801553,553.9011
id1329739,410.15588
id3516648,341.1946
id2335939,324.52615
id2143474,1397.3046
id2861145,740.3069
id3442826,589.9492
id1435300,1306.903
id0395864,304.93143
id2023907,1143.2921
id2415511,1644.9768
id2151664,2251.4038
id0910212,684.2572
id2213746,1554.2365
id2480488,104.02442
id2771857,262.55365
id1149390,1088.4941
id1258305,741.77136
id0155359,1208.2313
id2710535,534.1295
id0311166,355.79556
id0723415,809.27747
id2623949,921.43756
id1122621,373.50095
id3850946,1153.1449
id3686544,696.508
id2334664,421.51202
id0835847,1906.6683
id3255102,328.5222
id3450705,751.956
id1458770,699.54156
id0430760,430.9413
id1274834,1115.4269
id0860370,165.67662
id1578683,1040.1295
id1061358,95.10058
id1061358,95.10058
id3009886,446.86792
id2963853,1605.5802
id0172210,422.1794
id2116809,91.454506
id2985690,1318.7175
id2335924,53.3554
id2410288,2366.6062
id2665946,457.7635
id0718465,1089.4495
id3124478,300.98077
id3753050,305.22656
id2933429,987.84143
id2871311,443.11548
id2119160,497.49362
id2032695,1527.3937
id2032695,1527.3937
id2032695,1527.3937
id1271126,288.5404
id3310976,753.37225
id0824238,532.4229
id1778987,894.67737
id0614279,642.4793
id3773247,479.6638
id0213094,351.4194
id0839019,458.7255
id3878030,346.78583
id0158811,1672.5427
id3639582,1215.9031
id3747336,804.2805
id3509688,675.4994
id1420948,1214.669
id0404158,812.1816
id1005066,875.2128
id3999981,607.05334
